Curso;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Características da sala pedida para a aula;Sala atribuída à aula
CIIBS;Gestão Integrada de Projectos;L6017TP01;CI-IBS-1;58;Qui;13:00:00;14:30:00;13/10/2022;Sala de Aulas normal;Auditório 2
CIIBS;Gestão Integrada de Projectos;L6017TP01;CI-IBS-1;58;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;Auditório 2
CIIBS;Gestão Integrada de Projectos;L6017TP01;CI-IBS-1;58;Qui;13:00:00;14:30:00;29/09/2022;Sala de Aulas normal;Auditório 2
CIIBS;Gestão Integrada de Projectos;L6017TP01;CI-IBS-1;58;Qui;13:00:00;14:30:00;22/09/2022;Sala de Aulas normal;Auditório 2
CIIBS;Gestão Integrada de Projectos;L6017TP01;CI-IBS-1;58;Qui;13:00:00;14:30:00;15/09/2022;Sala de Aulas normal;
CIIBS;Gestão Integrada de Projectos;L6017TP01;CI-IBS-1;58;Qui;14:30:00;16:00:00;15/12/2022;Sala de Aulas normal;Auditório 2
CIIBS;Gestão Integrada de Projectos;L6017TP01;CI-IBS-1;58;Qui;14:30:00;16:00:00;24/11/2022;Sala de Aulas normal;Auditório 2
CIIBS;Gestão Integrada de Projectos;L6017TP01;CI-IBS-1;58;Qui;14:30:00;16:00:00;17/11/2022;Sala de Aulas normal;Auditório 2
CIIBS;Gestão Integrada de Projectos;L6017TP01;CI-IBS-1;58;Qui;14:30:00;16:00:00;10/11/2022;Sala de Aulas normal;Auditório 2
CIIBS;Gestão Integrada de Projectos;L6017TP01;CI-IBS-1;58;Qui;14:30:00;16:00:00;03/11/2022;Sala de Aulas normal;Auditório 2
CIIBS;Gestão Integrada de Projectos;L6017TP01;CI-IBS-1;58;Qui;14:30:00;16:00:00;27/10/2022;Sala de Aulas normal;Auditório 2
CIIBS;Gestão Integrada de Projectos;L6017TP01;CI-IBS-1;58;Qui;14:30:00;16:00:00;20/10/2022;Sala de Aulas normal;Auditório 2
CIIBS;Gestão Integrada de Projectos;L6017TP01;CI-IBS-1;58;Qui;14:30:00;16:00:00;13/10/2022;Sala de Aulas normal;Auditório 2
CIIBS;Gestão Integrada de Projectos;L6017TP01;CI-IBS-1;58;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;Auditório 2
CIIBS;Gestão Integrada de Projectos;L6017TP01;CI-IBS-1;58;Qui;14:30:00;16:00:00;29/09/2022;Sala de Aulas normal;Auditório 2
CIIBS;Gestão Integrada de Projectos;L6017TP01;CI-IBS-1;58;Qui;14:30:00;16:00:00;22/09/2022;Sala de Aulas normal;Auditório 2
CIIBS;Gestão Integrada de Projectos;L6017TP01;CI-IBS-1;58;Qui;14:30:00;16:00:00;15/09/2022;Sala de Aulas normal;
DCCo;Estudos de Internet;01700T01;DCCo-A1;24;Qua;18:00:00;20:00:00;09/11/2022;Sala Aulas Mestrado;AA3.40
DCCo;Estudos de Internet;01700T01;DCCo-A1;24;Qua;18:00:00;20:00:00;02/11/2022;Sala Aulas Mestrado;AA3.40
DCCo;Estudos de Internet;01700T01;DCCo-A1;24;Qua;18:00:00;20:00:00;26/10/2022;Sala Aulas Mestrado;AA3.40
DCCo;Estudos de Internet;01700T01;DCCo-A1;24;Qua;18:00:00;20:00:00;19/10/2022;Sala Aulas Mestrado;AA3.40
DCCo;Estudos de Internet;01700T01;DCCo-A1;24;Qua;18:00:00;20:00:00;12/10/2022;Sala Aulas Mestrado;AA3.40
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL12;ET-A3, ET-A2, ET-A1;14;Seg;13:00:00;14:30:00;12/12/2022;Lab ISTA;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL12;ET-A3, ET-A2, ET-A1;14;Qui;16:00:00;17:30:00;15/12/2022;Laboratório de Arquitectura de Computadores I;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL12;ET-A3, ET-A2, ET-A1;14;Qui;16:00:00;17:30:00;24/11/2022;Laboratório de Arquitectura de Computadores I;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL12;ET-A3, ET-A2, ET-A1;14;Qui;16:00:00;17:30:00;17/11/2022;Laboratório de Arquitectura de Computadores I;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL12;ET-A3, ET-A2, ET-A1;14;Qui;16:00:00;17:30:00;10/11/2022;Laboratório de Arquitectura de Computadores I;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL12;ET-A3, ET-A2, ET-A1;14;Qui;16:00:00;17:30:00;27/10/2022;Laboratório de Arquitectura de Computadores I;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL12;ET-A3, ET-A2, ET-A1;14;Qui;16:00:00;17:30:00;20/10/2022;Laboratório de Arquitectura de Computadores I;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL12;ET-A3, ET-A2, ET-A1;14;Qui;16:00:00;17:30:00;13/10/2022;Laboratório de Arquitectura de Computadores I;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL12;ET-A3, ET-A2, ET-A1;14;Qui;16:00:00;17:30:00;06/10/2022;Laboratório de Arquitectura de Computadores I;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL12;ET-A3, ET-A2, ET-A1;14;Qui;16:00:00;17:30:00;29/09/2022;Lab ISTA;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL12;ET-A3, ET-A2, ET-A1;14;Qui;16:00:00;17:30:00;22/09/2022;Lab ISTA;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL12;ET-A3, ET-A2, ET-A1;14;Qui;16:00:00;17:30:00;15/09/2022;Não necessita de sala;
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Sex;11:00:00;12:30:00;02/12/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Sex;11:00:00;12:30:00;25/11/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Sex;11:00:00;12:30:00;18/11/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Sex;11:00:00;12:30:00;11/11/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Sex;11:00:00;12:30:00;04/11/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Sex;11:00:00;12:30:00;28/10/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Sex;11:00:00;12:30:00;21/10/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Sex;11:00:00;12:30:00;14/10/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Sex;11:00:00;12:30:00;07/10/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Sex;11:00:00;12:30:00;30/09/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Sex;11:00:00;12:30:00;23/09/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Sex;11:00:00;12:30:00;16/09/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Qua;09:30:00;11:00:00;07/12/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Qua;09:30:00;11:00:00;30/11/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Qua;09:30:00;11:00:00;23/11/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Qua;09:30:00;11:00:00;16/11/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Qua;09:30:00;11:00:00;09/11/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Qua;09:30:00;11:00:00;02/11/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Qua;09:30:00;11:00:00;26/10/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Qua;09:30:00;11:00:00;19/10/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Qua;09:30:00;11:00:00;12/10/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Qua;09:30:00;11:00:00;28/09/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Qua;09:30:00;11:00:00;21/09/2022;Sala de Aulas normal;C3.01
LG, LGM;Marketing Operacional;MOpeTP03;GiB2;35;Qua;09:30:00;11:00:00;14/09/2022;Sala de Aulas normal;C3.01
LFC, LG;Contabilidade de Gestão II;L0644T05;GB5, GB4;74;Seg;16:00:00;17:30:00;28/11/2022;Anfiteatro aulas;Auditório 2
LFC, LG;Contabilidade de Gestão II;L0644T05;GB5, GB4;74;Seg;16:00:00;17:30:00;21/11/2022;Anfiteatro aulas;Auditório 2
LFC, LG;Contabilidade de Gestão II;L0644T05;GB5, GB4;74;Seg;16:00:00;17:30:00;14/11/2022;Anfiteatro aulas;Auditório 2
LFC, LG;Contabilidade de Gestão II;L0644T05;GB5, GB4;74;Seg;16:00:00;17:30:00;07/11/2022;Anfiteatro aulas;Auditório 2
LFC, LG;Contabilidade de Gestão II;L0644T05;GB5, GB4;74;Seg;16:00:00;17:30:00;31/10/2022;Anfiteatro aulas;Auditório 2
LFC, LG;Contabilidade de Gestão II;L0644T05;GB5, GB4;74;Seg;16:00:00;17:30:00;24/10/2022;Anfiteatro aulas;Auditório 2
LFC, LG;Contabilidade de Gestão II;L0644T05;GB5, GB4;74;Seg;16:00:00;17:30:00;17/10/2022;Anfiteatro aulas;Auditório 2
LFC, LG;Contabilidade de Gestão II;L0644T05;GB5, GB4;74;Seg;16:00:00;17:30:00;10/10/2022;Anfiteatro aulas;Auditório 2
LFC, LG;Contabilidade de Gestão II;L0644T05;GB5, GB4;74;Seg;16:00:00;17:30:00;03/10/2022;Anfiteatro aulas;Auditório 2
LFC, LG;Contabilidade de Gestão II;L0644T05;GB5, GB4;74;Seg;16:00:00;17:30:00;26/09/2022;Anfiteatro aulas;Auditório 2
LFC, LG;Contabilidade de Gestão II;L0644T05;GB5, GB4;74;Seg;16:00:00;17:30:00;19/09/2022;Anfiteatro aulas;Auditório 2
LFC, LG;Contabilidade de Gestão II;L0644T05;GB5, GB4;74;Seg;16:00:00;17:30:00;12/09/2022;Anfiteatro aulas;Auditório 2
MACVL, MEU;Tempos e Cidades;01743TP01;MEUA1;1;Ter;18:00:00;20:00:00;13/12/2022;Sala Aulas Mestrado;1E03
MACVL, MEU;Tempos e Cidades;01743TP01;MEUA1;1;Ter;18:00:00;20:00:00;06/12/2022;Sala Aulas Mestrado;1E03
MACVL, MEU;Tempos e Cidades;01743TP01;MEUA1;1;Ter;18:00:00;20:00:00;29/11/2022;Sala Aulas Mestrado;1E03
MACVL, MEU;Tempos e Cidades;01743TP01;MEUA1;1;Ter;18:00:00;20:00:00;22/11/2022;Sala Aulas Mestrado;1E03
MACVL, MEU;Tempos e Cidades;01743TP01;MEUA1;1;Ter;18:00:00;20:00:00;15/11/2022;Sala Aulas Mestrado;1E03
MACVL, MEU;Tempos e Cidades;01743TP01;MEUA1;1;Ter;18:00:00;20:00:00;08/11/2022;Sala Aulas Mestrado;1E03
MACVL, MEU;Tempos e Cidades;01743TP01;MEUA1;1;Ter;18:00:00;20:00:00;25/10/2022;Sala Aulas Mestrado;1E03
MACVL, MEU;Tempos e Cidades;01743TP01;MEUA1;1;Ter;18:00:00;20:00:00;18/10/2022;Sala Aulas Mestrado;1E03
MACVL, MEU;Tempos e Cidades;01743TP01;MEUA1;1;Ter;18:00:00;20:00:00;11/10/2022;Sala Aulas Mestrado;1E03
MACVL, MEU;Tempos e Cidades;01743TP01;MEUA1;1;Ter;18:00:00;20:00:00;04/10/2022;Sala Aulas Mestrado;1E03
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL06;EI-PL-A1;28;Qui;21:00:00;22:30:00;15/12/2022;Laboratório de Arquitectura de Computadores I;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL06;EI-PL-A1;28;Qui;21:00:00;22:30:00;24/11/2022;Laboratório de Arquitectura de Computadores I;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL06;EI-PL-A1;28;Qui;21:00:00;22:30:00;17/11/2022;Laboratório de Arquitectura de Computadores I;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL06;EI-PL-A1;28;Qui;21:00:00;22:30:00;10/11/2022;Laboratório de Arquitectura de Computadores I;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL06;EI-PL-A1;28;Qui;21:00:00;22:30:00;03/11/2022;Laboratório de Arquitectura de Computadores I;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL06;EI-PL-A1;28;Qui;21:00:00;22:30:00;27/10/2022;Laboratório de Arquitectura de Computadores I;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL06;EI-PL-A1;28;Qui;21:00:00;22:30:00;20/10/2022;Laboratório de Arquitectura de Computadores I;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL06;EI-PL-A1;28;Qui;21:00:00;22:30:00;13/10/2022;Laboratório de Arquitectura de Computadores I;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL06;EI-PL-A1;28;Qui;21:00:00;22:30:00;06/10/2022;Laboratório de Arquitectura de Computadores I;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL06;EI-PL-A1;28;Qui;21:00:00;22:30:00;29/09/2022;Lab ISTA;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL06;EI-PL-A1;28;Qui;21:00:00;22:30:00;22/09/2022;Lab ISTA;C7.05
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705PL06;EI-PL-A1;28;Qui;21:00:00;22:30:00;15/09/2022;Não necessita de sala;
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Ter;11:00:00;12:30:00;13/12/2022;Sala/anfiteatro aulas;0S02
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Ter;11:00:00;12:30:00;06/12/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Ter;11:00:00;12:30:00;29/11/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Ter;11:00:00;12:30:00;22/11/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Ter;11:00:00;12:30:00;15/11/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Ter;11:00:00;12:30:00;08/11/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Ter;11:00:00;12:30:00;25/10/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Ter;11:00:00;12:30:00;18/10/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Ter;11:00:00;12:30:00;11/10/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Ter;11:00:00;12:30:00;04/10/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Ter;11:00:00;12:30:00;27/09/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Ter;11:00:00;12:30:00;20/09/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Sex;09:30:00;11:00:00;09/12/2022;Sala/anfiteatro aulas;0S02
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Sex;09:30:00;11:00:00;02/12/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Sex;09:30:00;11:00:00;25/11/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Sex;09:30:00;11:00:00;18/11/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Sex;09:30:00;11:00:00;11/11/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Sex;09:30:00;11:00:00;04/11/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Sex;09:30:00;11:00:00;28/10/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Sex;09:30:00;11:00:00;21/10/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Sex;09:30:00;11:00:00;14/10/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Sex;09:30:00;11:00:00;07/10/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Sex;09:30:00;11:00:00;30/09/2022;Laboratório de Informática;0S01
LFC, LG;Informática de Gestão;L0718TP06;GA1;34;Sex;09:30:00;11:00:00;23/09/2022;Laboratório de Informática;0S01
CT, LCP, LS, LS-PL;Pesquisa Bibliográfica e Análise da Informação;00678TP09;CT-ESPP-08, CI-CT-01;24;Sex;16:00:00;18:00:00;04/11/2022;Laboratório de Informática;D1.09
CT, LCP, LS, LS-PL;Pesquisa Bibliográfica e Análise da Informação;00678TP09;CT-ESPP-08, CI-CT-01;24;Sex;16:00:00;18:00:00;28/10/2022;Laboratório de Informática;D1.09
CT, LCP, LS, LS-PL;Pesquisa Bibliográfica e Análise da Informação;00678TP09;CT-ESPP-08, CI-CT-01;24;Sex;16:00:00;18:00:00;21/10/2022;Laboratório de Informática;D1.09
CT, LCP, LS, LS-PL;Pesquisa Bibliográfica e Análise da Informação;00678TP09;CT-ESPP-08, CI-CT-01;24;Sex;16:00:00;18:00:00;14/10/2022;Laboratório de Informática;D1.09
CT, LCP, LS, LS-PL;Pesquisa Bibliográfica e Análise da Informação;00678TP09;CT-ESPP-08, CI-CT-01;24;Sex;16:00:00;18:00:00;07/10/2022;Laboratório de Informática;D1.09
CT, LCP, LS, LS-PL;Pesquisa Bibliográfica e Análise da Informação;00678TP09;CT-ESPP-08, CI-CT-01;24;Sex;16:00:00;18:00:00;30/09/2022;Laboratório de Informática;D1.09
LDSA, LMATD, LPES, LTDA, LTDE, LTDG, LTDIA;Fundamentos de Programação;04150PL09;LTDIA-A1;0;Seg;14:00:00;17:00:00;05/12/2022;Não necessita de sala;
LDSA, LMATD, LPES, LTDA, LTDE, LTDG, LTDIA;Fundamentos de Programação;04150PL09;LTDIA-A1;0;Seg;14:00:00;17:00:00;28/11/2022;Não necessita de sala;
LDSA, LMATD, LPES, LTDA, LTDE, LTDG, LTDIA;Fundamentos de Programação;04150PL09;LTDIA-A1;0;Seg;14:00:00;17:00:00;21/11/2022;Não necessita de sala;
LDSA, LMATD, LPES, LTDA, LTDE, LTDG, LTDIA;Fundamentos de Programação;04150PL09;LTDIA-A1;0;Seg;14:00:00;17:00:00;14/11/2022;Não necessita de sala;
CT;Responsabilidade Social e Voluntariado;02252TP03;CI-CT-03;28;Sex;13:00:00;15:00:00;11/11/2022;Sala de Aulas normal;C4.05
CT;Responsabilidade Social e Voluntariado;02252TP03;CI-CT-03;28;Sex;13:00:00;15:00:00;04/11/2022;Sala de Aulas normal;C4.05
CT;Responsabilidade Social e Voluntariado;02252TP03;CI-CT-03;28;Sex;13:00:00;15:00:00;28/10/2022;Sala de Aulas normal;C4.05
CT;Responsabilidade Social e Voluntariado;02252TP03;CI-CT-03;28;Sex;13:00:00;15:00:00;21/10/2022;Sala de Aulas normal;C4.05
CT;Responsabilidade Social e Voluntariado;02252TP03;CI-CT-03;28;Sex;13:00:00;15:00:00;14/10/2022;Sala de Aulas normal;C4.05
CT;Responsabilidade Social e Voluntariado;02252TP03;CI-CT-03;28;Sex;13:00:00;15:00:00;07/10/2022;Sala de Aulas normal;C4.05
CADIEAP;Gestão de Recursos Humanos e Gestão por Competências;GRHGCTP01;CADIEAP_2¬™Edição;24;Sex;09:30:00;13:30:00;25/11/2022;Não necessita de sala;
CADIEAP;Gestão de Recursos Humanos e Gestão por Competências;GRHGCTP01;CADIEAP_2¬™Edição;24;Sex;09:30:00;13:30:00;18/11/2022;Não necessita de sala;
LE;Estatística;L0104TP04;EB1;31;Qua;16:00:00;17:30:00;07/12/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qua;16:00:00;17:30:00;30/11/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qua;16:00:00;17:30:00;23/11/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qua;16:00:00;17:30:00;16/11/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qua;16:00:00;17:30:00;09/11/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qua;16:00:00;17:30:00;02/11/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qua;16:00:00;17:30:00;26/10/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qua;16:00:00;17:30:00;19/10/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qua;16:00:00;17:30:00;12/10/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qua;16:00:00;17:30:00;28/09/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qua;16:00:00;17:30:00;21/09/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qua;16:00:00;17:30:00;14/09/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qui;13:00:00;14:30:00;24/11/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qui;13:00:00;14:30:00;17/11/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qui;13:00:00;14:30:00;10/11/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qui;13:00:00;14:30:00;03/11/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qui;13:00:00;14:30:00;27/10/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qui;13:00:00;14:30:00;20/10/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qui;13:00:00;14:30:00;13/10/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qui;13:00:00;14:30:00;06/10/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qui;13:00:00;14:30:00;29/09/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qui;13:00:00;14:30:00;22/09/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Qui;13:00:00;14:30:00;15/09/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Sex;14:30:00;16:00:00;09/12/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Sex;14:30:00;16:00:00;02/12/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Sex;14:30:00;16:00:00;25/11/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Sex;14:30:00;16:00:00;18/11/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Sex;14:30:00;16:00:00;11/11/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Sex;14:30:00;16:00:00;04/11/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Sex;14:30:00;16:00:00;28/10/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Sex;14:30:00;16:00:00;21/10/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Sex;14:30:00;16:00:00;14/10/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Sex;14:30:00;16:00:00;07/10/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Sex;14:30:00;16:00:00;30/09/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Sex;14:30:00;16:00:00;23/09/2022;Sala de Aulas normal;2E06
LE;Estatística;L0104TP04;EB1;31;Sex;14:30:00;16:00:00;16/09/2022;Sala de Aulas normal;2E06
DCP, DCCo, MAH, MAE, MAP, MCP, MCTRL, MCCTI, MES, MEA, MEGC, MEInt, GNM, MHMC, MSS, MS;Estágio de 2¬∫ Ciclo (Espp);03665S04;MGNM-B1, MCCTI_B1;26;Qua;20:30:00;22:30:00;07/12/2022;Sala Aulas Mestrado;AA3.24
DCP, DCCo, MAH, MAE, MAP, MCP, MCTRL, MCCTI, MES, MEA, MEGC, MEInt, GNM, MHMC, MSS, MS;Estágio de 2¬∫ Ciclo (Espp);03665S04;MGNM-B1, MCCTI_B1;26;Qua;20:30:00;22:30:00;30/11/2022;Sala Aulas Mestrado;AA3.24
DCP, DCCo, MAH, MAE, MAP, MCP, MCTRL, MCCTI, MES, MEA, MEGC, MEInt, GNM, MHMC, MSS, MS;Estágio de 2¬∫ Ciclo (Espp);03665S04;MGNM-B1, MCCTI_B1;26;Qua;20:30:00;22:30:00;23/11/2022;Sala Aulas Mestrado;AA3.24
DCP, DCCo, MAH, MAE, MAP, MCP, MCTRL, MCCTI, MES, MEA, MEGC, MEInt, GNM, MHMC, MSS, MS;Estágio de 2¬∫ Ciclo (Espp);03665S04;MGNM-B1, MCCTI_B1;26;Qua;20:30:00;22:30:00;16/11/2022;Sala Aulas Mestrado;AA3.24
DCP, DCCo, MAH, MAE, MAP, MCP, MCTRL, MCCTI, MES, MEA, MEGC, MEInt, GNM, MHMC, MSS, MS;Estágio de 2¬∫ Ciclo (Espp);03665S04;MGNM-B1, MCCTI_B1;26;Qua;20:30:00;22:30:00;09/11/2022;Sala Aulas Mestrado;AA3.24
